"number","title","pageid","namespace","length","touched"
"4859","Mamoru_Takuma","3232315","","10227","20170316030708"
"4860","Man-Ape","3853476","","9095","20170316130336"
"4861","Man_Bites_Dog_(film)","73585","","12385","20170313063407"
"4862","Man_Trouble","9457642","","5779","20170309154220"
"4863","Man_in_Black_(Lost)","26727904","","30463","20170310210156"
"4864","Man_in_the_Attic","2798298","","3631","20170316145502"
"4865","Manasukkul_Mathappu","34259689","","3326","20170313045101"
"4866","Mandarin_(comics)","1564992","","62956","20170315135001"
"4867","Mandy_(24_character)","4488035","","9068","20170316094603"
"4868","Manfo_Kwaku_Asiedu","2401865","","3199","20170304014122"
"4869","Manfred_Freiherr_von_Killinger","12060090","","33636","20170314140545"
"4870","Manga_Sarutobi_Sasuke","23418762","","2218","20170312062531"
"4871","Manhole_(film)","43731557","","3225","20170307013823"
"4872","Manhunter_(Kate_Spencer)","4002573","","14267","20170316074520"
"4873","Manhunter_(film)","600235","","56237","20170315031647"
"4874","Maniac_(1980_film)","2260329","","20136","20170316012310"
"4875","Maniac_(2011_film)","51528145","","6391","20170220104644"
"4876","Maniac_(2012_film)","35939113","","31649","20170311162455"
"4877","Maniac_Cop","2259649","","14564","20170316012135"
"4878","Maniac_Cop_2","2259688","","11427","20170316012135"
"4879","Maniac_Cop_III:_Badge_of_Silence","2260022","","9920","20170316012310"
"4880","Maninder_Pal_Singh_Kohli","949199","","486","20161025140155"
"4881","Manix","1666090","","1659","20170315165933"
"4882","Manniac","37132479","","5757","20170126165130"
"4883","Manny_Babbitt","12543120","","4504","20170209080724"
"4884","Manoj_Pradhan","28760922","","11597","20161231102350"
"4885","Manu_Sharma","4202761","","15377","20170316083117"
"4886","Manuel_Benitez","3884288","","7282","20170316072631"
"4887","Manuel_Blanco_Romasanta","33061041","","17219","20170210033846"
"4888","Manuel_Buíça","21599055","","15796","20170227150749"
"4889","Manuel_Contreras","376540","","16033","20170314200113"
"4890","Manuel_Delgado_Villegas","14727225","","18493","20170310043832"
"4891","Manuel_Martínez_Coronado","21347883","","3517","20170122160318"
"4892","Manuel_Octavio_Bermúdez","42002735","","2835","20170210080134"
"4893","Manuel_Pardiñas","13796002","","1221","20170314231631"
"4894","Manuel_Rosales,_Jr.","20067001","","219","20170211080539"
"4895","Manya_Surve","25051981","","10170","20170312164045"
"4896","Manyū_Hiken-chō","32382782","","36284","20170312064440"
"4897","Mapitigama_Buddharakkitha","30757647","","5276","20161203002949"
"4898","Maqbool_Bhat","7415943","","9382","20170310170321"
"4899","Mara_Buneva","9229582","","14602","20170309144213"
"4900","Mara_Jade","71789","","11824","20170316145020"
"4901","Marakka_Mudiyumaa?","51846820","","4347","20170301225600"
"4902","Marauders_(comics)","1143105","","22803","20170315094236"
"4903","Marc-Guillaume_Alexis_Vadier","3036555","","5597","20170316074216"
"4904","Marc_Antoine_Baudot","34270356","","508","20170315052020"
"4905","Marc_Cécillon","7869146","","2314","20170314233508"
"4906","Marc_Dutroux","154694","","27007","20170316084542"
"4907","Marc_Lépine","274959","","35796","20170314173812"
"4908","Marc_Sappington","3832062","","3006","20170316070728"
"4909","Marcel_Petiot","247290","","18961","20170315093627"
"4910","Marcelo_Costa_de_Andrade","42053868","","2803","20170210080143"
"4911","March_Hare","261670","","10819","20170314170834"
"4912","Marcia_Kelly","31503105","","5167","20170210023933"
"4913","Marco_Allen_Chapman","43964831","","25553","20161206075858"
"4914","Marco_Camenisch","1287118","","5801","20170315105950"
"4915","Marcus_Junius_Brutus_(Rome_character)","3216799","","9426","20170316082729"
"4916","Marcus_Junius_Brutus_the_Younger","37325","","25220","20170315231536"
"4917","Marcus_Kane","51130231","","79","20161208082515"
"4918","Marcus_Robinson_(prisoner)","35572380","","2212","20161231131307"
"4919","Marcus_Wesson","1633834","","10737","20170315094326"
"4920","Marcus_Álvarez","23477757","","10973","20170310183208"
"4921","Margaret_Campbell","4462318","","4135","20170316094202"
"4922","Margaret_Garner","2003947","","13316","20170307224821"
"4923","Margaret_Nicholson","24982656","","7809","20170116105828"
"4924","Margaret_Rudin","2985894","","8479","20170316072932"
"4925","Margaret_Waters","718152","","1874","20170314122653"
"4926","Margaret_White_(Stephen_King)","8694800","","11396","20170309114442"
"4927","Margarete_Gallinat","1494160","","2477","20170311174103"
"4928","Margarete_Rabe","1285526","","2272","20170120134722"
"4929","Margot_Dreschel","476954","","4763","20170314230459"
"4930","Marguerite_Delaporte","35828135","","2285","20160523114828"
"4931","Marguerite_Joly","35828390","","2860","20160603204858"
"4932","Maria_Barbella","10124818","","7139","20170315201744"
"4933","Maria_Gruber","4066502","","94","20170224192524"
"4934","Maria_Mandl","476861","","7083","20170314230459"
"4935","Maria_Pasquinelli","36248733","","3644","20170311170134"
"4936","Maria_Popesco","22767662","","2752","20170310180141"
"4937","Maria_Romberg","21146515","","3344","20170114123413"
"4938","Maria_Spiridonova","1152145","","16679","20170315094615"
"4939","Maria_Swanenburg","959885","","3358","20170315081200"
"4940","Marian_Clită","30983256","","3471","20161231111952"
"4941","Marianna_Dolińska","48860849","","3467","20161207015922"
"4942","Marianne_Nölle","16666250","","1319","20170121040917"
"4943","Marie-Anne_Houde","42695683","","451","20170314222610"
"4944","Marie-Joseph_Chénier","374932","","7021","20170314195813"
"4945","Marie-Josephte_Corriveau","28116036","","30161","20170311094505"
"4946","Marie_Bosse","34288667","","4675","20161109052655"
"4947","Marie_Dean_Arrington","10553194","","2880","20170120184404"
"4948","Marie_Fikáčková","8743288","","4202","20170209061410"
"4949","Marie_Lafarge","2445845","","23525","20170316025620"
"4950","Marie_Manning_(murderer)","13984148","","8828","20170313090141"
"4951","Marie_Noe","16846442","","7809","20170313031727"
"4952","Marie_Vigoreaux","35199250","","4320","20161109052717"
"4953","Marietta_Seven","10481504","","2435","20170311003433"
"4954","Mariette_Bosch","38925285","","19145","20170315035203"
"4955","Marina_Petrella","18750463","","1258","20170303220816"
"4956","Marinko_Magda","12558732","","1994","20170304232917"
"4957","Mario_Aburto_Martínez","1253613","","2190","20170315073149"
"4958","Mario_Alberto_Sulú_Canché","42759741","","5425","20170210081108"
"4959","Mario_Frieiro","14513999","","1667","20170202012110"
"4960","Mario_Menéndez","20839615","","33572","20170314170717"
"4961","Mario_Moretti","3081976","","4027","20170316074924"
"4962","Marion_Albert_Pruett","8975321","","6238","20170310141430"
"4963","Marion_Dudley","3880952","","3803","20161113045636"
"4964","Marisa_Coulter","854058","","9194","20170315071541"
"4965","Marissa_DeVault","42789197","","462","20170105173209"
"4966","Mariusz_Krężołek","42309915","","297","20170228004441"
"4967","Marjorie_Ann_Orbin","36238515","","4533","20170311144445"
"4968","Mark_\"Chopper\"_Read","413706","","20392","20170315131643"
"4969","Mark_Antony_(Rome_character)","3216803","","12022","20170316082729"
"4970","Mark_David_Chapman","274900","","51993","20170314173812"
"4971","Mark_Dean_Schwab","7109430","","11094","20170222105510"
"4972","Mark_Dixie","7679269","","9079","20170209055025"
"4973","Mark_Essex","1206151","","10777","20170315101143"
"4974","Mark_Gardner_(murderer)","8074467","","3584","20161222131453"
"4975","Mark_Goudeau","6020257","","25185","20170209051647"
"4976","Mark_Hobson","2151277","","14199","20170315141709"
"4977","Mark_Hoffman","22288519","","13661","20170310174544"
"4978","Mark_Hofmann","359887","","37583","20170314194034"
"4979","Mark_Hopkinson","3147954","","17547","20161029173307"
"4980","Mark_Martin_(murderer)","15982436","","2365","20170308115338"
"4981","Mark_Maxson","51813491","","3564","20170311003436"
"4982","Mark_Nash_(murderer)","46464255","","119","20170111142807"
"4983","Mark_O._Barton","213859","","11779","20170314141033"
"4984","Mark_Rogowski","1090266","","13770","20170315092240"
"4985","Mark_Rowntree","30774963","","2946","20170210021054"
"4986","Mark_Toland","9369265","","10082","20170309151339"
"4987","Mark_Twitchell","31513304","","16084","20170306064833"
"4988","Mark_Valera","10102896","","7030","20170306210341"
"4989","Mark_Winger","24310552","","11727","20170309170942"
"4990","Mark_of_the_Ninja","36949806","","27330","20170314160442"
"4991","Marlene_Lehnberg","4981453","","15817","20170314093611"
"4992","Marlin_Gray","2991843","","8783","20170316073104"
"4993","Marlo_Stanfield","6406705","","28171","20170313000612"
"4994","Marlon_Legere","7778314","","6568","20170301213623"
"4995","Marquis_St._Evrémonde","7831068","","8050","20170309074122"
"4996","Marshall_\"Eddie\"_Conway","27119425","","12665","20170310211109"
"4997","Marshall_Joseph_Caifano","8114057","","5632","20170313152302"
"4998","Martha_Ann_Johnson","4066760","","5674","20170316075850"
"4999","Martha_Beck_(serial_killer)","16969828","","423","20170226105407"
"5000","Martha_Curnutt_Casto","43942568","","6095","20170122003636"
"5001","Martha_M._Place","380084","","5415","20170316103144"
"5002","Martha_Needle","20675950","","6036","20170209125707"
"5003","Martha_Rendell","3567301","","7576","20170316053435"
"5004","Martha_Tabram","1255785","","14457","20170315104430"
"5005","Martha_Wise","35757880","","12281","20170210053121"
"5006","Martial_Joseph_Armand_Herman","26068000","","2698","20170315094251"
"5007","Martian_(The_War_of_the_Worlds)","4928560","","23029","20170314154050"
"5008","Martin_(1978_film)","1586718","","9985","20170315141714"
"5009","Martin_Barbarič","37401589","","2690","20170219210448"
"5010","Martin_Bartesch","8993004","","3847","20161231040423"
"5011","Martin_Bormann","20618","","47659","20170315145715"
"5012","Martin_Bryant","624333","","23184","20170314213526"
"5013","Martin_Cash","3607217","","8260","20170316103907"
"5014","Martin_Dumollard","41325708","","1046","20170315070215"
"5015","Martin_Gerken","5199894","","936","20170304073839"
"5016","Martin_Goldstein","6719510","","2079","20170127133946"
"5017","Martin_Gottfried_Weiss","2884143","","10256","20170316065902"
"5018","Martin_Gray_(writer)","15131206","","9172","20170310051311"
"5019","Martin_Grossman","26224998","","11105","20170209205811"
"5020","Martin_James_Durkin","24052791","","7094","20170209193150"
"5021","Martin_Keamy","17332989","","29610","20170314224845"
"5022","Martin_Leach_(murderer)","13736485","","5782","20170209090646"
"5023","Martin_Lecián","41884141","","1604","20170210080007"
"5024","Martin_Luther_(diplomat)","1483174","","10286","20170315125719"
"5025","Martin_Ney","41917490","","1488","20170210080023"
"5026","Martin_Peyerl","31593745","","6030","20170311101803"
"5027","Martin_Sandberger","11959726","","22431","20170309235547"
"5028","Martin_Soap","20587886","","16369","20170310152043"
"5029","Martin_Sommer","25918254","","5010","20170310203611"
"5030","Martin_Tankleff","3218679","","4417","20170219121456"
"5031","Martin_Weiss_(Nazi_official)","17047438","","4917","20170310104604"
"5032","Marty_Bergen_(baseball)","12925100","","12877","20170316071537"
"5033","Marty_Saybrooke","8002625","","46544","20170310055115"
"5034","Martynas_Andriukaitis","21221849","","3765","20170309012332"
"5035","Maru_Sira","12295745","","3694","20170209075802"
"5036","Marv_(Sin_City)","3205906","","19460","20170316082216"
"5037","Marvin_Gabrion","42770069","","17752","20170226140041"
"5038","Marvin_Gay_Sr.","47741838","","19189","20170314134137"
"5039","Marvin_Lee_Wilson","3502140","","8947","20170316050457"
"5040","Marwan_Barghouti","71897","","25878","20170316090156"
"5041","Marwan_al-Shehhi","44106","","19453","20170316085156"
"5042","Mary_Ann_Britland","16663779","","7024","20170209102929"
"5043","Mary_Ann_Cotton","7763045","","18887","20170309073624"
"5044","Mary_Ann_Nichols","871840","","17245","20170315072559"
"5045","Mary_Ansell","25588086","","4157","20170121065740"
"5046","Mary_Bateman","9768592","","4172","20170314202555"
"5047","Mary_Bell","234657","","10877","20170314151641"
"5048","Mary_Blandy","14594637","","3999","20170310042408"
"5049","Mary_Elizabeth_Bartowski","28356423","","14043","20170310235819"
"5050","Mary_Elizabeth_Wilson","26124770","","4196","20161129210737"
"5051","Mary_Frances_Creighton","27330575","","2278","20170217112924"
"5052","Mary_Jane_Fonder","34941622","","12198","20170210045631"
"5053","Mary_Jane_Kelly","1235008","","34357","20170316091817"
"5054","Mary_Lamb","1214773","","19248","20170315101755"
"5055","Mary_McArdle","32018984","","7769","20161231114935"
"5056","Mary_Morgan_(infanticide)","21656763","","6589","20170310164551"
"5057","Mary_Pearcey","2487749","","8579","20170315213743"
"5058","Mary_Rogers_(murderer)","17646872","","9389","20170211035652"
"5059","Mary_Surratt","617904","","84757","20170316112839"
"5060","Marybeth_Davis","35540753","","5171","20170210052321"
"5061","Marybeth_Tinning","5461656","","14281","20170309013516"
"5062","Maryvale_serial_shooter","51241138","","8207","20170210133023"
"5063","María_LaGuerta","27677486","","11229","20170310220228"
"5064","Masahiro_Kanagawa","16509166","","4134","20170302001617"
"5065","Mask_of_Murder","33437180","","1062","20170220004158"
"5066","Massage_Parlor_Murders_(film)","49551468","","6744","20170208225621"
"5067","Massimo_Carlotto","46506966","","12119","20170313151007"
"5068","Massimo_Sica","38091148","","6333","20170228065000"
"5069","Massimo_Troiano","7158028","","5033","20170314040501"
"5070","Master_(Buffy_the_Vampire_Slayer)","625884","","27528","20170316074350"
"5071","Master_(Fallout)","1660753","","12455","20170315164728"
"5072","Master_Mahan","2385116","","10195","20161111070625"
"5073","Masumi_Hayashi_(poisoner)","2126131","","5150","20170315135723"
"5074","Mat_Taram_bin_Sa'al","36686544","","8586","20170210062010"
"5075","Mateu_Morral","3866231","","3928","20170316131853"
"5076","Mathew_Charles_Lamb","33949468","","73773","20170210040507"
"5077","Mathias_Kneißl","21978436","","5295","20170310173640"
"5078","Mathieu_Moulinas","41819009","","397","20161116164013"
"5079","Matricide","1145196","","20164","20170310063051"
"5080","Matrix_(novel)","4692973","","2725","20170316145502"
"5081","Matthew_Buchanan","9222332","","18875","20170309144112"
"5082","Matthew_James_Harris","22506313","","6494","20170303081909"
"5083","Matthew_Risman","14173049","","6334","20161231050903"
"5084","Matthew_Thomlinson","23753490","","9631","20161128224551"
"5085","Matti_Haapoja","5179943","","6793","20170316154653"
"5086","Matti_Juhani_Saari","19437754","","324","20170310050727"
"5087","Mattias_Flink","3128698","","10954","20170316080729"
"5088","Matty_Groves","2162595","","20951","20170316002626"
"5089","Matvei_Berman","27722073","","5342","20170312121247"
"5090","Maugrim","30862911","","5731","20170311065844"
"5091","Maurice_Clemmons","25254918","","33620","20170313063545"
"5092","Maurice_Lerner","35487532","","5160","20170311152301"
"5093","Maurice_Papon","87529","","37899","20170315093553"
"5094","Maury_Travis","4594798","","6827","20170316100835"
"5095","Mauthausen-Gusen_camp_trials","4897008","","7386","20170105055055"
